AppID,Name,Release date,Estimated owners,Price,Metacritic score,Recommendations,Positive,Negative,Publishers,Genres
676630,Attentat 1942,"October 31, 2017",50000 - 100000,10.99,76,267,297,17,Charles Games,"Adventure,Indie"
323850,Move or Die,"January 21, 2016",1000000 - 2000000,14.99,80,14900,18844,2094,Those Awesome Guys,"Action,Indie"
560130,Pillars of Eternity II: Deadfire,"May 08, 2018",500000 - 1000000,39.99,88,10569,13018,1863,"Versus Evil,Obsidian Entertainment",RPG
1003590,Tetris® Effect: Connected,"August 17, 2021",100000 - 200000,39.99,93,3699,3749,156,Enhance,"Casual,Indie"
644830,The Surge 2,"September 23, 2019",500000 - 1000000,29.99,76,4700,4793,1368,Focus Entertainment,"Action,RPG"
220200,Kerbal Space Program,"April 27, 2015",2000000 - 5000000,9.99,88,84833,99479,5321,Private Division,"Indie,Simulation"
209540,Strike Suit Zero,"January 23, 2013",500000 - 1000000,19.99,66,1175,1253,372,Born Ready Games,"Action,Indie,Simulation"
203650,Sonic the Hedgehog 4 - Episode II,"May 15, 2012",100000 - 200000,9.99,54,1104,1170,372,SEGA,Adventure
397540,Borderlands 3,"March 13, 2020",2000000 - 5000000,59.99,81,80521,87281,16216,2K,"Action,RPG"
1432200,Not Another Weekend,"May 20, 2021",0 - 20000,10.99,75,0,60,1,Dionous Games,"Adventure,Indie"
272270,Torment: Tides of Numenera,"February 27, 2017",200000 - 500000,34.99,81,1729,2737,1182,inXile Entertainment,"Adventure,Indie,RPG,Strategy"
29160,Blueberry Garden,"June 07, 2009",20000 - 50000,4.99,68,116,110,34,Erik Svedäng,"Adventure,Indie"
562860,Ion Fury,"August 15, 2019",200000 - 500000,24.99,79,5438,5736,571,3D Realms,"Action,Indie"
217920,Alien Rage - Unlimited,"September 24, 2013",500000 - 1000000,19.99,52,1194,2148,1016,CI Games,Action
206190,Gunpoint,"June 03, 2013",500000 - 1000000,9.99,83,9234,11854,306,Suspicious Developments,"Action,Indie,Strategy"
1233570,Mirror's Edge™ Catalyst,"June 04, 2020",500000 - 1000000,19.99,74,7467,7761,1545,Electronic Arts,"Action,Adventure"
448370,IS Defense,"April 19, 2016",50000 - 100000,5.99,50,1205,1305,101,Destructive Creations,"Action,Indie"
219680,Proteus,"January 30, 2013",200000 - 500000,9.99,80,1291,1966,660,Twisted Tree,"Adventure,Casual,Indie"
226120,Weird Worlds: Return to Infinite Space,"March 19, 2013",200000 - 500000,4.99,79,135,371,204,Digital Eel,"Adventure,Casual,Indie,Strategy"
318230,Convoy,"April 21, 2015",200000 - 500000,14.99,72,1040,1057,276,Indietopia Games,"Action,Adventure,Indie,RPG,Strategy"
585840,Leaving Lyndow,"February 08, 2017",50000 - 100000,3.99,74,913,776,193,Eastshade Studios,"Adventure,Indie"
359320,Elite Dangerous,"April 02, 2015",2000000 - 5000000,29.99,80,63527,64084,18659,Frontier Developments,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy"
3620,Zuma's Revenge!,"September 15, 2009",100000 - 200000,4.99,78,1269,1392,78,"PopCap Games, Inc.,Electronic Arts","Action,Casual"
558420,Stories Untold,"February 27, 2017",100000 - 200000,9.99,81,3324,3702,540,Devolver Digital,"Adventure,Indie"
2810,X3: Reunion,"July 21, 2006",500000 - 1000000,9.99,71,447,406,161,Egosoft,Strategy
446020,Jalopy,"March 28, 2018",200000 - 500000,14.99,65,6287,6260,1868,Excalibur Games,"Adventure,Indie,Simulation"
628670,Hellpoint,"July 30, 2020",200000 - 500000,34.99,64,2051,2626,884,tinyBuild,"Action,Adventure,Indie,RPG"
323380,The Magic Circle,"July 09, 2015",100000 - 200000,19.99,79,918,1219,99,Question,"Action,Adventure,Indie,Simulation,Strategy"
622720,Weedcraft Inc,"April 11, 2019",50000 - 100000,19.99,67,1165,1032,230,Devolver Digital,"Indie,Simulation,Strategy"
868360,Project Hospital,"October 30, 2018",200000 - 500000,24.99,75,5196,5043,715,Oxymoron Games,"Indie,Simulation,Strategy"
378720,Thea: The Awakening,"November 20, 2015",100000 - 200000,19.99,73,3140,3105,453,MuHa Games,"Indie,RPG,Strategy"
353640,Train Valley,"September 16, 2015",200000 - 500000,9.99,69,2227,2614,303,"Flazm,META Publishing","Action,Adventure,Casual,Indie,Simulation,Strategy"
376520,Kelvin and the Infamous Machine,"July 21, 2016",20000 - 50000,9.99,79,665,736,82,Blyts,"Adventure,Indie"
41050,Serious Sam Classic: The First Encounter,"August 30, 2019",200000 - 500000,5.99,87,2162,2395,99,Devolver Digital,"Action,Indie"
105800,PixelJunk™ Eden,"February 02, 2012",100000 - 200000,9.99,81,477,597,150,Q-Games Ltd.,"Action,Casual,Indie"
239070,Hammerwatch,"August 12, 2013",500000 - 1000000,9.99,72,3490,5603,637,Crackshell,"Action,Adventure,Indie,RPG"
310510,Deathtrap,"February 04, 2015",200000 - 500000,19.99,77,1557,1596,310,NeocoreGames,"Action,Adventure,Indie,RPG,Strategy"
403940,Dungelot: Shattered Lands,"February 18, 2016",50000 - 100000,9.99,78,255,411,118,tinyBuild,"Action,Indie,RPG"
774361,Blasphemous,"September 10, 2019",500000 - 1000000,24.99,77,18790,21561,2329,Team17,"Action,Adventure,Indie"
31840,Nancy Drew®: Danger on Deception Island,"October 10, 2009",20000 - 50000,6.99,81,150,146,9,HeR Interactive,Adventure
361990,Lakeview Cabin Collection,"April 09, 2015",200000 - 500000,9.99,70,1333,1513,110,Roope Tamminen,Indie
293740,Road Not Taken,"August 05, 2014",50000 - 100000,14.99,75,227,270,57,Spry Fox LLC,Indie
1850570,DEATH STRANDING DIRECTOR'S CUT,"March 30, 2022",100000 - 200000,39.99,85,3804,4075,370,505 Games,"Action,Adventure"
343710,Kholat,"June 09, 2015",2000000 - 5000000,3.99,64,1774,4143,2003,IMGN.PRO,"Adventure,Indie"
689900,Darkestville Castle,"September 21, 2017",20000 - 50000,14.99,68,368,408,26,Buka Entertainment,"Adventure,Indie"
24790,Command & Conquer 3: Tiberium Wars,"November 13, 2009",500000 - 1000000,14.99,85,5416,5252,559,Electronic Arts,Strategy
1092660,Blair Witch,"August 30, 2019",500000 - 1000000,29.99,69,4203,4068,1161,Bloober Team NA,"Adventure,Indie"
460340,Guards,"August 19, 2016",100000 - 200000,4.99,49,243,392,66,Battlecruiser Games,"Adventure,Indie,Strategy"
243040,Startopia,"October 10, 2013",200000 - 500000,6.99,86,735,765,89,My Little Planet Ltd,Simulation
676820,Subsurface Circular,"August 17, 2017",50000 - 100000,5.99,83,1251,1547,91,Bithell Games,"Adventure,Casual,Indie"
9340,Company of Heroes: Opposing Fronts,"September 24, 2007",1000000 - 2000000,19.99,87,608,856,77,SEGA,"Action,Strategy"
1080750,Mutazione,"September 19, 2019",20000 - 50000,9.99,80,576,637,22,Akupara Games,"Adventure,Indie"
912570,BEAUTIFUL DESOLATION,"February 26, 2020",50000 - 100000,9.99,76,358,392,97,THE BROTHERHOOD,"Adventure,Casual,Indie,RPG"
12420,Perimeter 2: New Earth,"February 10, 2009",0 - 20000,14.99,43,0,14,53,Strategy First,Strategy
692840,Underworld Ascendant,"November 15, 2018",20000 - 50000,29.99,37,601,339,645,505 Games,"Action,Adventure,Indie,RPG"
237930,Transistor,"May 20, 2014",1000000 - 2000000,19.99,83,25497,27006,1594,Supergiant Games,"Action,Indie,RPG"
1186640,Pumpkin Jack,"October 23, 2020",200000 - 500000,11.99,71,2873,3464,246,"Headup,Beep Japan","Action,Adventure,Indie"
829110,LEGO® DC Super-Villains,"October 16, 2018",200000 - 500000,39.99,76,3099,3633,366,"Warner Bros. Interactive Entertainment,Feral Interactive (Mac)","Action,Adventure"
405540,Ninja Senki DX,"February 23, 2016",20000 - 50000,4.99,72,0,62,24,Tribute Games Inc.,"Action,Indie"
47830,Medal of Honor™,"October 12, 2010",1000000 - 2000000,19.99,72,3901,3382,1403,Electronic Arts,Action
288880,Pineview Drive,"July 31, 2014",20000 - 50000,3.99,58,291,359,195,United Independent Entertainment,"Action,Adventure,Indie"
269790,DreadOut,"May 15, 2014",200000 - 500000,14.99,55,3677,3534,1101,Digital Happiness,"Adventure,Indie"
277460,Praetorians,"April 11, 2014",100000 - 200000,4.99,78,489,467,115,Kalypso Media Digital,"Indie,Strategy"
345660,RIDE,"March 27, 2015",100000 - 200000,19.99,68,1660,1569,442,Milestone S.r.l.,"Racing,Simulation,Sports"
983970,Haven,"December 03, 2020",100000 - 200000,24.99,73,2893,3110,257,The Game Bakers,"Adventure,Indie,RPG"
310950,Street Fighter V,"February 15, 2016",2000000 - 5000000,19.99,89,23354,24733,13341,Capcom,Action
1393750,Ocean's Heart,"January 21, 2021",50000 - 100000,7.49,79,715,668,128,Nordcurrent Labs,"Action,Adventure,Indie,RPG"
26900,Crayon Physics Deluxe,"May 06, 2009",500000 - 1000000,19.99,79,243,849,134,Kloonigames,"Casual,Indie"
590380,Into the Breach,"February 27, 2018",1000000 - 2000000,10.04,90,12669,14222,832,Subset Games,"Indie,RPG,Simulation,Strategy"
221040,Resident Evil 6,"March 22, 2013",2000000 - 5000000,7.49,69,27386,30586,7573,Capcom,"Action,Adventure"
263340,Continue?9876543210,"January 03, 2014",0 - 20000,9.99,62,108,97,78,Jason Oda,"Action,Adventure,Indie"
286480,Black Mirror III,"April 03, 2014",50000 - 100000,9.99,75,308,342,37,THQ Nordic,Adventure
244450,Men of War: Assault Squad 2,"May 15, 2014",1000000 - 2000000,29.99,68,26839,31410,3179,Fulqrum Publishing,"Action,Simulation,Strategy"
1124050,Ogre Tale,"August 20, 2020",0 - 20000,19.99,63,0,60,44,Komodo,Action
805660,Rad Rodgers - Radical Edition,"February 21, 2018",0 - 20000,19.99,73,0,102,49,"HandyGames,3D Realms","Action,Adventure,Indie"
13230,Unreal Tournament 2004: Editor's Choice Edition,"March 17, 2004",500000 - 1000000,14.99,93,2970,3359,84,"Epic Games, Inc.",Action
1145960,The White Door,"January 09, 2020",200000 - 500000,3.99,77,4160,4077,265,Second Maze,"Adventure,Indie"
102400,Vertex Dispenser,"June 10, 2011",0 - 20000,9.99,70,0,22,9,Michael Brough,"Action,Indie,Strategy"
249590,Teslagrad,"December 13, 2013",200000 - 500000,9.99,77,1537,1917,335,Rain Games,Indie
474750,Reigns,"August 11, 2016",500000 - 1000000,2.99,77,6759,6433,867,Devolver Digital,"Adventure,Indie,RPG,Simulation"
742520,Astrologaster,"May 09, 2019",20000 - 50000,9.99,74,318,338,14,Nyamyam,"Adventure,Casual,Indie"
1012840,Moons of Madness,"October 22, 2019",100000 - 200000,12.49,69,1577,1646,443,Funcom,Adventure
256190,Enemy Front,"June 10, 2014",200000 - 500000,19.99,52,2869,3119,1675,CI Games,Action
752550,Ripped Pants at Work,"January 21, 2018",0 - 20000,2.99,70,0,24,4,Scott Ethington,"Action,Indie"
356040,Sheltered,"March 15, 2016",200000 - 500000,14.99,62,4779,4536,1057,Team17 Digital Ltd,"Indie,RPG,Strategy"
254460,Obscure,"March 10, 2014",100000 - 200000,6.99,63,1518,1548,76,Mighty Rocket Studio,"Action,Adventure"
2640,Call of Duty: United Offensive,"October 13, 2006",100000 - 200000,19.99,87,1195,1142,170,Activision,Action
829280,Kaze and the Wild Masks,"March 26, 2021",0 - 20000,19.99,82,642,669,21,SOEDESCO,"Action,Adventure,Casual,Indie"
43500,M.U.D. TV,"April 19, 2010",20000 - 50000,9.99,53,128,71,98,Kalypso Media Digital,"Simulation,Strategy"
396660,Tahira: Echoes of the Astral Empire,"August 31, 2016",0 - 20000,14.99,66,0,86,25,Whale Hammer Games,"Adventure,Indie,RPG,Strategy"
1184370,Pathfinder: Wrath of the Righteous,"September 02, 2021",1000000 - 2000000,49.99,83,15962,17093,3084,"META Publishing,Owlcat Games","Adventure,Indie,RPG,Strategy"
459080,YIIK: A Postmodern RPG,"January 17, 2019",20000 - 50000,19.99,64,328,273,154,Ysbryd Games,"Indie,RPG"
238910,Bionic Dues,"October 08, 2013",200000 - 500000,9.99,71,281,719,242,"Arcen Games, LLC","Indie,RPG,Strategy"
418250,Polaris Sector,"March 22, 2016",50000 - 100000,39.99,76,359,295,118,Slitherine Ltd.,"Simulation,Strategy"
228440,Cubemen 2,"April 08, 2013",50000 - 100000,7.99,68,123,156,69,3 Sprockets,"Indie,Strategy"
232910,TrackMania² Stadium,"June 20, 2013",500000 - 1000000,9.99,77,4927,5471,704,Ubisoft,"Racing,Sports"
672710,Traffic Giant,"June 15, 2018",0 - 20000,2.99,57,0,72,26,Toplitz Productions,"Simulation,Strategy"
1102100,TINY METAL: FULL METAL RUMBLE,"July 11, 2019",0 - 20000,14.99,70,125,113,22,"AREA 34, Inc.","Indie,Simulation,Strategy"
20900,The Witcher: Enhanced Edition Director's Cut,"September 19, 2008",2000000 - 5000000,9.99,86,63798,60877,7951,"CD PROJEKT RED,1C-SoftClub","Action,RPG"
45700,Devil May Cry 4,"December 22, 2009",200000 - 500000,19.99,78,1643,1831,174,Capcom,"Action,Adventure"
307960,IL-2 Sturmovik: Battle of Stalingrad,"October 22, 2014",200000 - 500000,49.99,74,5884,5506,1355,1C Game Studios,"Action,Simulation"
315930,Bravada,"August 22, 2014",20000 - 50000,9.99,70,0,48,10,Interbellum team,"Indie,RPG,Strategy"
251510,Constant C,"March 11, 2014",0 - 20000,9.99,60,0,44,6,"International Games System, Co., LTD.","Action,Casual,Indie"
621930,Attack of the Earthlings,"February 08, 2018",20000 - 50000,19.99,71,223,272,46,Junkfish Limited,"Indie,Strategy"
865360,We Were Here Together,"October 10, 2019",200000 - 500000,12.99,77,7783,8253,1392,Total Mayhem Games,"Adventure,Casual,Indie"
820540,Bloodroots,"March 12, 2021",20000 - 50000,19.99,76,133,141,13,Paper Cult,"Action,Indie"
47810,Dragon Age: Origins - Ultimate Edition,"October 26, 2010",1000000 - 2000000,29.99,91,16519,16469,1698,Electronic Arts,RPG
603840,Randall,"June 06, 2017",0 - 20000,14.99,48,0,15,4,We The Force Studios,"Action,Adventure,Indie"
587620,Okami HD,"December 12, 2017",500000 - 1000000,19.99,92,5115,6355,481,"CAPCOM Co., Ltd.",Adventure
42120,Lead and Gold: Gangs of the Wild West,"April 08, 2010",500000 - 1000000,9.99,70,854,1553,602,Fatshark,Action
506900,Downward,"July 13, 2017",20000 - 50000,9.99,77,443,354,137,IndieGala,"Adventure,Indie"
1824220,Chivalry 2,"June 12, 2022",1000000 - 2000000,39.99,82,11064,9944,2192,Tripwire Presents,Action
573410,AI War 2,"October 22, 2019",100000 - 200000,19.99,75,936,1146,145,"Arcen Games, LLC","Indie,Simulation,Strategy"
6910,Deus Ex: Game of the Year Edition,"March 29, 2007",1000000 - 2000000,6.99,90,10263,11145,601,Square Enix,Action
653530,Return of the Obra Dinn,"October 18, 2018",500000 - 1000000,19.99,89,15622,16580,547,3909,"Adventure,Indie"
1082680,The Walking Dead Onslaught,"September 29, 2020",50000 - 100000,29.99,56,725,377,518,Survios,"Action,Adventure,Indie,RPG,Simulation"
328900,B-17 Flying Fortress: The Mighty 8th,"October 30, 2014",20000 - 50000,9.99,82,0,59,16,MicroProse Software,Simulation
230650,Lords of Football,"April 05, 2013",50000 - 100000,14.99,52,256,163,158,Fish Eagle,"Indie,Simulation,Sports,Strategy"
322440,Red Goddess: Inner World,"August 31, 2015",0 - 20000,9.99,53,0,36,38,Yanim Studio,"Action,Adventure,Indie"
563840,LOST EMBER,"November 22, 2019",200000 - 500000,29.99,78,3193,3536,434,Mooneye Studios,"Action,Adventure,Indie"
1037120,Mutropolis,"February 18, 2021",0 - 20000,19.99,71,0,131,10,Application Systems Heidelberg,"Adventure,Casual,Indie"
810660,The Office Quest,"May 24, 2018",50000 - 100000,4.49,72,561,588,36,11Sheep,"Adventure,Indie"
609320,FAR: Lone Sails,"May 17, 2018",500000 - 1000000,14.99,80,10220,10524,640,Mixtvision,"Action,Adventure,Indie"
330820,2064: Read Only Memories,"October 06, 2015",200000 - 500000,19.99,80,593,1199,309,"MidBoss, LLC.","Adventure,Indie"
606880,GreedFall,"September 09, 2019",500000 - 1000000,34.99,72,13265,12218,3404,Focus Entertainment,RPG
105700,Tobe's Vertical Adventure,"July 18, 2011",20000 - 50000,0.99,75,0,78,51,Secret Base,"Action,Adventure,Indie"
435400,Hidden Folks,"February 15, 2017",200000 - 500000,12.99,78,6485,7814,268,Adriaan de Jongh,"Adventure,Casual,Indie"
288040,Actual Sunlight,"April 03, 2014",50000 - 100000,4.99,77,477,415,137,WZOGI,"Adventure,Indie"
41070,Serious Sam 3: BFE,"November 22, 2011",2000000 - 5000000,29.99,72,18756,22152,2904,Devolver Digital,"Action,Indie"
31930,Nancy Drew®: The White Wolf of Icicle Creek,"July 17, 2009",50000 - 100000,6.99,73,131,106,38,HeR Interactive,Adventure
970830,The Dungeon Of Naheulbeuk: The Amulet Of Chaos,"September 17, 2020",200000 - 500000,34.99,72,4939,4729,583,"Dear Villagers,E-Home Entertainment","Action,Adventure,Indie,RPG,Strategy"
611670,The Elder Scrolls V: Skyrim VR,"April 02, 2018",500000 - 1000000,59.99,81,6302,6399,2041,Bethesda Softworks,RPG
240,Counter-Strike: Source,"November 01, 2004",10000000 - 20000000,9.99,88,92195,135151,5348,Valve,Action
485260,Talent Not Included,"August 30, 2016",0 - 20000,12.99,73,0,34,6,Frima Originals,"Action,Indie"
722560,RAD,"August 19, 2019",50000 - 100000,4.99,71,558,606,198,BANDAI NAMCO Entertainment America Inc.,Action
270770,Etherlords,"February 13, 2014",100000 - 200000,4.99,77,126,84,117,Nival,Strategy
15190,Brothers in Arms: Road to Hill 30™,"May 13, 2008",100000 - 200000,9.99,87,1251,1153,159,Ubisoft,Action
914020,Gibbous -  A Cthulhu Adventure,"August 07, 2019",50000 - 100000,19.99,74,1477,1494,163,Stuck In Attic,"Adventure,Indie"
914110,Narcos: Rise of the Cartels,"November 19, 2019",0 - 20000,5.99,45,258,270,266,Curve Games,"Action,Strategy"
1139870,The Dark Eye : Book of Heroes,"June 09, 2020",0 - 20000,9.99,48,169,74,114,Wild River Games,RPG
377300,Thunder Tier One,"December 07, 2021",500000 - 1000000,19.99,65,3110,2561,812,"KRAFTON, Inc.","Action,Simulation"
58610,Wargame: European Escalation,"February 22, 2012",500000 - 1000000,9.99,81,2282,2310,661,Eugen Systems,"Indie,Simulation,Strategy"
435150,Divinity: Original Sin 2 - Definitive Edition,"September 14, 2017",2000000 - 5000000,44.99,93,128257,141779,5852,Larian Studios,"Adventure,RPG,Strategy"
324260,VoidExpanse,"April 02, 2015",50000 - 100000,14.99,59,549,525,206,AtomicTorch Studio,"Action,Indie,RPG,Simulation,Strategy"
304240,Resident Evil,"January 19, 2015",1000000 - 2000000,4.99,82,12737,15590,1251,"CAPCOM Co., Ltd.","Action,Adventure"
1426210,It Takes Two,"March 25, 2021",2000000 - 5000000,39.99,89,81650,90731,3749,Electronic Arts,"Action,Adventure"
1223500,Umurangi Generation,"May 19, 2020",50000 - 100000,10.49,84,678,693,51,"ORIGAME DIGITAL,PLAYISM","Casual,Indie,Simulation"
1352020,Yupitergrad 🚀(Virtual Reality Adventure),"August 27, 2020",0 - 20000,14.99,68,0,49,3,Gamedust,"Action,Adventure,Casual,Indie,Simulation"
338140,Venetica - Gold Edition,"January 23, 2015",100000 - 200000,9.99,61,411,395,104,Deck13,"Action,Adventure,Indie,RPG"
433360,Drawn™: Dark Flight,"January 19, 2016",0 - 20000,9.99,75,0,6,7,Big Fish Games,"Adventure,Casual"
11050,Dracula: Origin,"August 07, 2008",50000 - 100000,9.99,70,178,152,73,Frogwares,"Adventure,Casual"
252750,MouseCraft,"July 08, 2014",20000 - 50000,9.99,72,152,246,28,Crunching Koalas,"Action,Adventure,Casual,Indie,Strategy"
510420,The Hex,"October 16, 2018",50000 - 100000,9.99,81,1717,2315,143,Daniel Mullins Games,Indie
8870,BioShock Infinite,"March 25, 2013",5000000 - 10000000,29.99,94,93311,119516,6099,2K,Action
286460,Black Mirror II,"April 02, 2014",100000 - 200000,9.99,71,407,439,49,THQ Nordic,Adventure
209650,Call of Duty®: Advanced Warfare - Gold Edition,"November 03, 2014",500000 - 1000000,59.99,78,9112,14813,8585,Activision,Action
435530,The Final Station,"August 30, 2016",200000 - 500000,14.99,76,4654,5969,930,tinyBuild,"Action,Adventure,Indie"
572890,Pikuniku,"January 24, 2019",500000 - 1000000,12.99,74,4755,5454,234,Devolver Digital,"Action,Adventure,Casual,Indie"
714250,Eternity: The Last Unicorn,"March 05, 2019",50000 - 100000,3.99,39,0,64,117,Fulqrum Publishing,"Action,Adventure,Indie,RPG"
311340,METAL GEAR SOLID V: GROUND ZEROES,"December 18, 2014",1000000 - 2000000,19.99,80,10656,11600,2368,Konami Digital Entertainment,"Action,Adventure"
514340,Aliens Go Home Run,"January 27, 2017",0 - 20000,3.99,84,0,63,6,ANIM•ACE,"Action,Indie"
211400,Deadlight,"October 25, 2012",500000 - 1000000,14.99,78,8896,9620,2552,Xbox Game Studios,"Action,Adventure,Indie"
512790,Quern - Undying Thoughts,"November 28, 2016",100000 - 200000,24.99,83,2642,2589,222,Zadbox Entertainment,"Adventure,Indie"
389730,TEKKEN 7,"June 01, 2017",2000000 - 5000000,39.99,82,48422,56628,12268,BANDAI NAMCO Entertainment,"Action,Sports"
871530,Radio Commander,"October 10, 2019",50000 - 100000,19.99,65,1224,1070,348,"Games Operators,PlayWay S.A.","Indie,Simulation,Strategy"
629090,Horace,"July 18, 2019",20000 - 50000,14.99,81,287,468,108,505 Games,"Action,Adventure,Indie"
400180,Okhlos: Omega,"August 18, 2016",100000 - 200000,12.99,69,590,639,181,Devolver Digital,"Action,Indie,Strategy"
209660,Call of Duty®: Advanced Warfare - Gold Edition,"November 03, 2014",1000000 - 2000000,59.99,78,9112,13493,8403,Activision,Action
371200,Halcyon 6: Starbase Commander,"September 08, 2016",50000 - 100000,14.99,71,954,1094,208,"Massive Damage, Inc.","Indie,RPG,Simulation,Strategy"
7860,NecroVision,"May 20, 2009",100000 - 200000,4.99,63,882,865,406,Fulqrum Publishing,Action
337000,Deus Ex: Mankind Divided,"August 23, 2016",2000000 - 5000000,29.99,83,26259,27583,9318,"Square Enix,Feral Interactive (Linux),Feral Interactive (Mac)","Action,RPG"
1476100,A Rogue Escape,"June 10, 2021",0 - 20000,19.99,73,0,25,5,Armor Games Studios,Simulation
452420,Koihime Enbu 恋姫†演武,"May 19, 2016",0 - 20000,4.99,68,240,247,41,Komodo,Action
492720,Tropico 6,"March 29, 2019",1000000 - 2000000,39.99,78,14217,18516,2785,Kalypso Media,"Simulation,Strategy"
917720,Gamedec,"September 16, 2021",100000 - 200000,29.99,72,611,736,145,Anshar Publishing,"Adventure,Indie,RPG"
484900,Aven Colony,"July 25, 2017",100000 - 200000,29.99,65,1510,1589,514,Team17 Digital Ltd,"Indie,Simulation,Strategy"
277520,Albedo: Eyes from Outer Space,"April 10, 2015",50000 - 100000,14.99,66,0,137,122,Merge Publishing,"Action,Adventure,Indie"
1058690,Signs of the Sojourner,"May 14, 2020",0 - 20000,19.99,77,102,129,16,Echodog Games,"Adventure,Casual,Indie,RPG"
299950,GET EVEN,"June 20, 2017",50000 - 100000,29.99,75,742,1112,340,BANDAI NAMCO Entertainment,"Action,Indie"
1138660,Black Book,"August 10, 2021",100000 - 200000,24.99,75,3203,3507,218,HypeTrain Digital,"Adventure,Indie,RPG,Strategy"
512890,Elsinore,"July 23, 2019",0 - 20000,9.99,68,207,224,9,Golden Glitch,"Adventure,Indie,Simulation"
521890,Hello Neighbor,"December 08, 2017",200000 - 500000,29.99,38,7007,7455,1873,tinyBuild,"Adventure,Indie,Strategy"
488730,God's Trigger,"April 18, 2019",50000 - 100000,14.99,75,348,581,199,Techland Publishing,"Action,Indie"
34500,Light of Altair,"June 04, 2009",20000 - 50000,14.99,66,0,36,9,SaintXi,"Indie,Simulation,Strategy"
300820,Disney•Pixar Toy Story 3: The Video Game,"October 06, 2014",50000 - 100000,19.99,73,576,590,244,Disney,"Action,Adventure"
115210,American Conquest,"August 26, 2011",100000 - 200000,4.99,76,409,319,159,GSC World Publishing,Strategy
499520,The Turing Test,"August 30, 2016",200000 - 500000,19.99,74,5697,6341,910,BULKHEAD,Adventure
4890,Cossacks II: Battle for Europe,"August 26, 2011",100000 - 200000,4.99,69,683,628,177,GSC World Publishing,Strategy
1072500,AO Tennis 2,"January 09, 2020",50000 - 100000,49.99,65,800,736,337,Nacon,Sports
18400,Crazy Machines 2,"June 20, 2008",100000 - 200000,9.99,72,101,107,126,Viva Media,"Casual,Strategy"
448290,Nefarious,"January 23, 2017",0 - 20000,14.99,67,303,330,59,StarBlade,"Action,Adventure,Indie"
269650,Dex,"May 07, 2015",200000 - 500000,19.99,62,2469,2655,389,"Dreadlocks Ltd.,Techland,WhisperGames","Action,Adventure,Indie,RPG"
1252240,Aeon Drive,"September 30, 2021",0 - 20000,14.99,77,0,68,15,CRITICAL REFLEX,"Action,Adventure,Indie"
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,"October 24, 2013",500000 - 1000000,19.99,80,8747,10800,1219,BANDAI NAMCO Entertainment,"Action,Adventure"
244730,Divekick,"August 20, 2013",100000 - 200000,4.99,73,1099,1478,282,Iron Galaxy,"Action,Indie"
287390,Metro: Last Light Redux,"August 25, 2014",2000000 - 5000000,19.99,76,45485,47058,5906,Deep Silver,Action
11560,Maelstrom: The Battle for Earth Begins,"February 13, 2009",20000 - 50000,4.99,58,121,90,56,"Codemasters,Electronic Arts",Strategy
95900,Air Conflicts: Secret Wars,"September 30, 2011",100000 - 200000,5.99,65,241,256,132,Games Farm,"Action,Simulation"
395350,Doors,"February 12, 2016",20000 - 50000,4.99,40,230,192,116,Calvin Weibel,"Adventure,Indie,Strategy"
423230,Furi,"July 05, 2016",500000 - 1000000,19.99,76,7606,8882,889,The Game Bakers,Action
113200,The Binding of Isaac,"September 28, 2011",2000000 - 5000000,4.99,84,41402,51759,2493,Edmund McMillen,"Action,Adventure,Indie,RPG"
204030,Fable - The Lost Chapters,"December 19, 2011",500000 - 1000000,9.99,83,6114,6327,529,Xbox Game Studios,"Action,Adventure,RPG"
332200,Axiom Verge,"May 14, 2015",200000 - 500000,19.99,80,4360,4480,389,Thomas Happ Games LLC,"Action,Adventure,Indie"
297720,Corpse of Discovery,"August 25, 2015",0 - 20000,1.99,49,137,115,62,Phosphor Games,"Adventure,Indie"
1231950,The Innsmouth Case,"June 23, 2020",0 - 20000,2.49,73,0,67,25,Assemble Entertainment,"Adventure,Indie"
283390,Incoming Forces,"March 06, 2014",100000 - 200000,2.99,67,0,176,149,Funbox Media Ltd,Action
431650,Phoning Home,"February 07, 2017",100000 - 200000,9.99,61,798,632,282,ION LANDS,"Action,Adventure,Indie"
57740,Jagged Alliance - Back in Action,"February 08, 2012",200000 - 500000,19.99,62,817,1031,417,THQ Nordic,"RPG,Simulation,Strategy"
1172380,STAR WARS Jedi: Fallen Order™,"November 14, 2019",1000000 - 2000000,14.99,81,81882,87943,9721,Electronic Arts,"Action,Adventure"
940310,Corpse Party 2: Dead Patient,"October 23, 2019",0 - 20000,9.99,67,256,221,65,"XSEED Games,Marvelous USA, Inc.","Indie,RPG"
398640,Bowl Bound College Football,"September 03, 2015",20000 - 50000,19.99,80,0,61,52,Viva Meda,"Simulation,Sports,Strategy"
1328660,Need for Speed™ Hot Pursuit Remastered,"November 06, 2020",200000 - 500000,29.99,75,3962,3590,917,Electronic Arts,"Action,Racing"
405340,Siegecraft Commander,"January 16, 2017",0 - 20000,19.99,53,0,30,17,Blowfish Studios,"Action,Strategy"
61520,Age of Wonders Shadow Magic,"October 07, 2010",100000 - 200000,9.99,82,411,426,53,Paradox Interactive,"RPG,Strategy"
